product_id,post_title,price,z_score,type
5764,Parcé Frères Collioure Rouge Petit Gus 2018,12.9,-0.7045223817107608,ordinaire
4620,Bernard Baudry Chinon Rouge Les Granges 2018,11.9,-0.7404799913852654,ordinaire
5611,Domaine Weinbach Riesling Grand Cru Schlossberg Cuvée Ste Catherine 2018,63.4,1.1113369068517247,ordinaire
4755,Domaine de Montgilet Vin de France Grolleau 2019,7.4,-0.9022892349205364,ordinaire
5753,Château de la Selve Vin de France Petite Selve 2019,10.1,-0.8052036887993737,ordinaire
7338,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,16.3,-0.5822665088174448,ordinaire
6278,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,9.0,-0.8447570594413288,ordinaire
4250,Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018,19.5,-0.4672021578590299,ordinaire
5962,Camin Larredya Jurançon Moelleux Au Capcéu 2018,30.0,-0.08964725627673097,ordinaire
4193,Château de La Liquière Faugères Cistus Blanc 2019,13.5,-0.6829478159060579,ordinaire
6206,Domaine Giudicelli Patrimonio Blanc 2019,25.2,-0.2622437827143534,ordinaire
5561,Tempier Bandol Migoua 2017,58.0,0.9171658146093996,ordinaire
4978,Château Dutruch Grand Poujeaux Moulis 2016,18.5,-0.5031597675335346,ordinaire
5914,Darnley's London Dry Gin Spiced,36.0,0.12609840177029702,ordinaire
4400,Cognac Frapin 1270,44.0,0.4137592791663343,ordinaire
6108,Gilles Robin Cornas 2016,46.0,0.4856744985153436,ordinaire
5613,Albert Boxler Chasselas 2016,19.2,-0.47798944076138133,ordinaire
4065,Oratoire Saint Martin Cairanne Rouge Les Douyes 2016,19.5,-0.4672021578590299,ordinaire
4151,Elian Daros Côtes du Marmandais Abouriou 2016,13.7,-0.675756293971157,ordinaire
5770,Camille Giroud Santenay Blanc 2017,34.4,0.0685662262910895,ordinaire
4224,Pierre Martin Sancerre Chavignol Rouge 2017,17.2,-0.5499046601103906,ordinaire
4753,Domaine de Montgilet Coteaux de l'Aubance 2017,12.0,-0.7368842304178149,ordinaire
4682,Château Plaisance Fronton Rouge 2017,9.1,-0.8411612984738783,ordinaire
4176,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,13.5,-0.6829478159060579,ordinaire
4211,Lucien Boillot Pommard 2017,48.5,0.5755685227016053,ordinaire
5891,Saumaize-Michelin Viré-Clessé 2018,19.0,-0.48518096269628225,ordinaire
4168,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,18.2,-0.5139470504358861,ordinaire
5960,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,12.7,-0.7117139036456617,ordinaire
4056,Clos du Mont-Olivet Côtes-du-Rhône Vieilles Vignes 2018,12.7,-0.7117139036456617,ordinaire
4899,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,21.2,-0.40607422141237204,ordinaire
4075,Plateau des Chênes Lirac 2015,14.7,-0.6397986842966523,ordinaire
4087,Rimauresq Côtes de Provence Cru Classé Rosé 2019,14.4,-0.6505859671990037,ordinaire
4200,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,5.8,-0.9598214103997438,ordinaire
4223,Xavier Frissant Touraine Sauvignon 2019,9.7,-0.8195867326691757,ordinaire
4795,Emile Boeckel Crémant Brut Rosé,12.0,-0.7368842304178149,ordinaire
5756,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,42.2,0.34903558175222604,ordinaire
5703,Domaine de l'Ecu Muscadet Taurus 2012,29.4,-0.11122182208143382,ordinaire
4073,Château de Vaudieu Châteauneuf-du-Pape L'Avenue 2015,77.8,1.6291264861645918,ordinaire
6104,Stéphane Tissot Arbois Blanc Savagnin 2015,33.2,0.025417094681684058,ordinaire
4779,Clos du Mont-Olivet Vin de France La Sabonite,7.8,-0.8879061910507344,ordinaire
4684,Château Plaisance Fronton To Co Que Cal 2015,18.1,-0.5175428114033364,ordinaire
5794,Château Fonréaud Bordeaux Blanc Le Cygne 2016,21.7,-0.3880954165751197,ordinaire
5573,Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017,34.7,0.07935350919344104,ordinaire
4043,Pierre Gaillard Côte Rôtie Esprit de Blonde 2017,60.0,0.989081033958409,ordinaire
4650,Thierry Germain Saumur Blanc L'Insolite 2018,25.3,-0.2586480217469029,ordinaire
4040,Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018,34.3,0.06497046532363898,ordinaire
4202,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,38.0,0.19801362111930634,ordinaire
6299,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,78.0,1.6363180080994928,ordinaire
5062,Lucien Boillot Gevrey Chambertin 2017,45.0,0.449716888840839,ordinaire
6616,Clos du Mont-Olivet Lirac Rouge 2017,15.4,-0.6146283575244991,ordinaire
4621,Bernard Baudry Chinon Rouge Les Grézeaux 2017,16.5,-0.5750749868825439,ordinaire
4066,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,20.8,-0.42045726528217386,ordinaire
5380,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,18.0,-0.5211385723707869,ordinaire
4862,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,9.9,-0.8123952107342748,ordinaire
4095,Paul Ginglinger Muscat Caroline 2018,12.6,-0.7153096646131121,ordinaire
4615,Alphonse Mellot Sancerre Blanc La Moussière 2018,24.0,-0.3053929143237589,ordinaire
4186,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,16.6,-0.5714792259150934,ordinaire
4191,Château de La Liquière Faugères Les Amandiers Rouge 2019,9.3,-0.8339697765389774,ordinaire
4924,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,12.8,-0.7081181426782112,ordinaire
4686,Cosse Maisonneuve Cahors Solis 2018,14.0,-0.6649690110688056,ordinaire
4068,Gilles Robin Crozes-Hermitage Rouge Papillon 2019,16.6,-0.5714792259150934,ordinaire
4364,Wemyss Malts Blended Malt Scotch Whisky The Hive,49.5,0.61152613237611,ordinaire
5397,Chili De Martino Viejas Tinajas Cinsault 2013,24.0,-0.3053929143237589,ordinaire
4274,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,12.9,-0.7045223817107608,ordinaire
4139,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,77.4,1.6147434422947902,ordinaire
4271,Domaine Sérol Côte Roannaise Perdrizière 2016,16.6,-0.5714792259150934,ordinaire
5893,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,26.6,-0.21190312917004678,ordinaire
